Model,TechNode,Subarray,MemCell,Dataflow,Layer,Latency,Energy,Operations,Mem_Reads,Mem_Writes,L1_Accesses,L2_Accesses,DRAM_Accesses,DRAM_to_Xbar,Xbar_to_ADC,OutputStationary,PE_to_Output,Weight_to_PE,ADC_to_GB,PE_to_Register,Register_to_PE
densenet40,22,256,1,IMC,QConv2d_123246015863488,6e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,22,256,1,IMC,QLinear_123246015864352,5e-06,0.0,640,9768,640,4884,3256,976,8448,640,0,0,0,640,0,0
densenet40,22,128,1,RS,QConv2d_127633961116224,3e-05,1e-06,1572864,197256,1572864,98628,65752,19725,0,0,0,0,0,0,1572864,196608
densenet40,22,128,1,RS,QConv2d_127633961116416,3.7e-05,2e-06,3145728,1574016,3145728,787008,524672,157401,0,0,0,0,0,0,3145728,1572864
densenet40,22,128,1,RS,QConv2d_127633961116800,3.1e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,128,1,RS,QConv2d_127633961117376,3.9e-05,2e-06,3145728,2361024,3145728,1180512,787008,236102,0,0,0,0,0,0,3145728,2359296
densenet40,22,128,1,RS,QConv2d_127633961117568,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,128,1,RS,QConv2d_127633961118144,3.1e-05,2e-06,3145728,3148032,3145728,1574016,1049344,314803,0,0,0,0,0,0,3145728,3145728
densenet40,22,128,1,RS,QConv2d_127633961118336,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,128,1,RS,QConv2d_127633961118912,3.1e-05,2e-06,3145728,3935040,3145728,1967520,1311680,393504,0,0,0,0,0,0,3145728,3932160
densenet40,22,128,1,RS,QConv2d_127633961119104,3.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,128,1,RS,QConv2d_127633961115024,3.2e-05,2e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,0,0,0,0,3145728,4718592
densenet40,22,128,1,RS,QConv2d_127633961115600,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,128,1,RS,QConv2d_127633961119776,3.1e-05,2e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,0,0,0,0,3145728,5505024
densenet40,22,128,1,RS,QConv2d_127633961119968,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,128,1,RS,QConv2d_127633961120832,3.1e-05,2e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,0,0,0,0,3145728,6291456
densenet40,22,128,1,RS,QConv2d_127633961121360,1.3e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,0,0,0,0,786432,786432
densenet40,22,128,1,RS,QConv2d_127633961121552,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,128,1,RS,QConv2d_127633961122128,1.3e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,0,0,0,0,786432,983040
densenet40,22,128,1,RS,QConv2d_127633961122320,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,128,1,RS,QConv2d_127633961122896,1.3e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,0,0,0,0,786432,1179648
densenet40,22,128,1,RS,QConv2d_127633961123088,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,128,1,RS,QConv2d_127633961123664,1.9e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,0,0,0,0,786432,1376256
densenet40,22,128,1,RS,QConv2d_127633961386064,9e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,128,1,RS,QConv2d_127633961386640,1.2e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,0,0,0,0,786432,1572864
densenet40,22,128,1,RS,QConv2d_127633961386832,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,128,1,RS,QConv2d_127633961387408,1.3e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,0,0,0,0,786432,1769472
densenet40,22,128,1,RS,QConv2d_127633961387600,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,128,1,RS,QConv2d_127633961388416,1.5e-05,1e-06,983040,1973280,983040,986640,657760,197328,0,0,0,0,0,0,983040,1966080
densenet40,22,128,1,RS,QConv2d_127633961388896,7e-06,0.0,196608,248640,196608,124320,82880,24864,0,0,0,0,0,0,196608,245760
densenet40,22,128,1,RS,QConv2d_127633961389088,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,128,1,RS,QConv2d_127633961389664,7e-06,0.0,196608,298368,196608,149184,99456,29836,0,0,0,0,0,0,196608,294912
densenet40,22,128,1,RS,QConv2d_127633961389856,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,128,1,RS,QConv2d_127633961390432,7e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,0,0,0,0,196608,344064
densenet40,22,128,1,RS,QConv2d_127633961390624,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,128,1,RS,QConv2d_127633961391200,7e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,0,0,0,0,196608,393216
densenet40,22,128,1,RS,QConv2d_127633961391392,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,128,1,RS,QConv2d_127633961391968,7e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,0,0,0,0,196608,442368
densenet40,22,128,1,RS,QConv2d_127633961392160,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,128,1,RS,QConv2d_127633961392736,7e-06,0.0,196608,497280,196608,248640,165760,49728,0,0,0,0,0,0,196608,491520
densenet40,22,128,1,RS,QConv2d_127633961392928,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,128,1,RS,QLinear_127633961393792,3e-06,0.0,640,9768,640,4884,3256,976,0,0,0,0,0,0,640,8448
densenet40,22,64,1,OS,QConv2d_137678347214464,2.4e-05,1e-06,1572864,197256,1572864,98628,65752,19725,0,0,1572864,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347215952,3.3e-05,1e-06,3145728,1574016,3145728,787008,524672,157401,0,0,3145728,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347216528,3.5e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347217104,3.4e-05,1e-06,3145728,2361024,3145728,1180512,787008,236102,0,0,3145728,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347217296,1.5e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347217872,3.2e-05,1e-06,3145728,3148032,3145728,1574016,1049344,314803,0,0,3145728,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347218064,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347218640,3.4e-05,1e-06,3145728,3935040,3145728,1967520,1311680,393504,0,0,3145728,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347218832,2.9e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347218976,3.4e-05,1e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,3145728,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347215376,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347219504,3.3e-05,1e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,3145728,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347219696,1.5e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347220512,3.3e-05,1e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,3145728,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347221040,1.6e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,786432,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347221232,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347221808,1.4e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,786432,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347222000,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347222576,1.4e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,786432,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347222768,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347469168,1.4e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,786432,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347469360,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347469936,1.4e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,786432,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347470128,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347470704,1.4e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,786432,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347470896,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347471760,1.7e-05,0.0,983040,1973280,983040,986640,657760,197328,0,0,983040,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347472288,1.2e-05,0.0,196608,248640,196608,124320,82880,24864,0,0,196608,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347472480,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347473056,1.5e-05,0.0,196608,298368,196608,149184,99456,29836,0,0,196608,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347473248,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347473824,8e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,196608,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347474016,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347474592,8e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,196608,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347474784,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347475360,8e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,196608,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347475552,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347476128,7e-06,0.0,196608,497280,196608,248640,165760,49728,0,0,196608,0,0,0,0,0
densenet40,22,64,1,OS,QConv2d_137678347476320,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,22,64,1,OS,QLinear_137678347477184,5e-06,0.0,640,9768,640,4884,3256,976,0,0,640,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449087152,2.5e-05,1e-06,1572864,197256,1572864,98628,65752,19725,0,0,1572864,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449085856,3.2e-05,1e-06,3145728,1574016,3145728,787008,524672,157401,0,0,3145728,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449087632,2.8e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449088208,3.4e-05,1e-06,3145728,2361024,3145728,1180512,787008,236102,0,0,3145728,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449088400,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449088976,3.4e-05,1e-06,3145728,3148032,3145728,1574016,1049344,314803,0,0,3145728,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449089168,1.5e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449089744,3.3e-05,1e-06,3145728,3935040,3145728,1967520,1311680,393504,0,0,3145728,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449089936,3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539453182624,4e-05,1e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,3145728,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449086192,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449090560,3.3e-05,1e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,3145728,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449090752,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449091616,3.2e-05,1e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,3145728,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539448722288,1.4e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,786432,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449092048,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449092528,1.4e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,786432,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449092720,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449093296,1.5e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,786432,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449093488,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449094064,1.4e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,786432,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449356464,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449357040,1.5e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,786432,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449357232,1e-05,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449357760,1.5e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,786432,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449357952,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449358768,1.8e-05,0.0,983040,1973280,983040,986640,657760,197328,0,0,983040,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449359296,8e-06,0.0,196608,248640,196608,124320,82880,24864,0,0,196608,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449359488,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449360064,8e-06,0.0,196608,298368,196608,149184,99456,29836,0,0,196608,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449360256,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449360832,8e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,196608,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449361024,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449361600,7e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,196608,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449361792,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449362368,8e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,196608,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449362560,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449363136,7e-06,0.0,196608,497280,196608,248640,165760,49728,0,0,196608,0,0,0,0,0
densenet40,7,256,1,OS,QConv2d_129539449363328,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,7,256,1,OS,QLinear_129539449364192,4e-06,0.0,640,9768,640,4884,3256,976,0,0,640,0,0,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019449744,3.4e-05,1e-06,1572864,197256,1572864,98628,65752,19725,0,0,0,1572864,196608,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019449408,3.2e-05,1e-06,3145728,1574016,3145728,787008,524672,157401,0,0,0,3145728,1572864,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019450272,3.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019450848,3.1e-05,1e-06,3145728,2361024,3145728,1180512,787008,236102,0,0,0,3145728,2359296,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019451040,1.5e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019451616,3.2e-05,1e-06,3145728,3148032,3145728,1574016,1049344,314803,0,0,0,3145728,3145728,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019451808,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019452384,3.8e-05,1e-06,3145728,3935040,3145728,1967520,1311680,393504,0,0,0,3145728,3932160,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019452576,2.5e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019452720,3e-05,1e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,0,3145728,4718592,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019448928,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019453248,3.1e-05,1e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,0,3145728,5505024,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019453440,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019454304,3.1e-05,1e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,0,3145728,6291456,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019454832,1.3e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,0,786432,786432,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019455024,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019455552,1.3e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,0,786432,983040,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019455744,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019456272,1.2e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,0,786432,1179648,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019456464,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019719248,1.3e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,0,786432,1376256,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019719440,1.7e-05,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019720016,1.3e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,0,786432,1572864,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019720208,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019720688,1.3e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,0,786432,1769472,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019720880,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019721744,1.5e-05,0.0,983040,1973280,983040,986640,657760,197328,0,0,0,983040,1966080,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019722272,7e-06,0.0,196608,248640,196608,124320,82880,24864,0,0,0,196608,245760,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019722464,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019723040,7e-06,0.0,196608,298368,196608,149184,99456,29836,0,0,0,196608,294912,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019723232,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019723808,7e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,0,196608,344064,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019724000,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019724576,8e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,0,196608,393216,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019724768,4e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019725344,7e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,0,196608,442368,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019725536,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019726112,7e-06,0.0,196608,497280,196608,248640,165760,49728,0,0,0,196608,491520,0,0,0
densenet40,22,128,2,WS,QConv2d_140022019726304,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,128,2,WS,QLinear_140022019727168,7e-06,0.0,640,9768,640,4884,3256,976,0,0,0,640,8448,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263862256,2.8e-05,1e-06,1572864,197256,1572864,98628,65752,19725,0,0,0,1572864,196608,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263863696,3.2e-05,1e-06,3145728,1574016,3145728,787008,524672,157401,0,0,0,3145728,1572864,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263864176,3.2e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263864752,3.1e-05,1e-06,3145728,2361024,3145728,1180512,787008,236102,0,0,0,3145728,2359296,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263864944,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263865520,3.1e-05,1e-06,3145728,3148032,3145728,1574016,1049344,314803,0,0,0,3145728,3145728,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263865712,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263866288,3.1e-05,1e-06,3145728,3935040,3145728,1967520,1311680,393504,0,0,0,3145728,3932160,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263866480,3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263866624,3.3e-05,1e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,0,3145728,4718592,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263862880,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263867152,3.1e-05,1e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,0,3145728,5505024,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263867344,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263868208,3.1e-05,1e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,0,3145728,6291456,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263868688,1.4e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,0,786432,786432,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263868880,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263869456,1.3e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,0,786432,983040,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263869648,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263870224,1.3e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,0,786432,1179648,0,0,0
densenet40,7,64,2,WS,QConv2d_137431263870416,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,7,64,2,WS,QConv2d_137431264116816,1.3e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,0,786432,1376256,0,0,0
densenet40,7,64,2,WS,QConv2d_137431264117008,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,7,64,2,WS,QConv2d_137431264117536,1.3e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,0,786432,1572864,0,0,0
densenet40,7,64,2,WS,QConv2d_137431264117728,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,7,64,2,WS,QConv2d_137431264118304,1.3e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,0,786432,1769472,0,0,0
