Model,TechNode,BatchSize,Subarray,MemCell,Dataflow,Layer,Latency,Energy,Mem_Reads,Mem_Writes,L1_Accesses,L2_Accesses,DRAM_Accesses,PE_to_PE,GB_to_PE,DRAM_to_GB
resnet18,45,64,64,1,RS,QConv2d_137040396685136,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,64,1,RS,QConv2d_137040396688208,1e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,45,64,64,1,RS,QConv2d_137040396688352,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,64,1,RS,QConv2d_137040396684992,1e-06,1e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,45,64,64,1,RS,QConv2d_137040396688544,1e-06,0.0,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,64,1,RS,QConv2d_137040396688688,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,64,1,RS,QConv2d_137040396689024,1e-06,0.0,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,45,64,64,1,RS,QConv2d_137040396689264,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,64,1,RS,QConv2d_137040396688784,1e-06,0.0,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,45,64,64,1,RS,QConv2d_137040396689456,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,64,1,RS,QConv2d_137040396689600,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,64,1,RS,QLinear_137040396689888,1e-06,0.0,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,45,64,256,1,WS,QConv2d_128771404815328,1e-06,1e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,45,64,256,1,WS,QConv2d_128771404820608,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,256,1,WS,QConv2d_128771402423360,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,256,1,WS,QConv2d_128771402946928,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,256,1,WS,QConv2d_128771402946064,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,256,1,WS,QConv2d_128771402945200,1e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,45,64,256,1,WS,QConv2d_128771402945056,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,256,1,WS,QConv2d_128771402945920,1e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,45,64,256,1,WS,QConv2d_128771402944768,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,256,1,WS,QConv2d_128771402944384,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,256,1,WS,QConv2d_128771402947696,1e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,45,64,256,1,WS,QConv2d_128771402947840,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,256,1,WS,QConv2d_128771402944144,3e-06,1e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,45,64,256,1,WS,QConv2d_128771402948032,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,256,1,WS,QConv2d_128771402948176,2e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,256,1,WS,QConv2d_128771402948656,1e-06,1e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,45,64,256,1,WS,QConv2d_128771402948800,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,256,1,WS,QConv2d_128771402948272,1e-06,1e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,45,64,256,1,WS,QConv2d_128771402948992,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,256,1,WS,QConv2d_128771402949136,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,256,1,WS,QLinear_128771402949376,1e-06,1e-06,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,7,64,256,2,IMC,QConv2d_125543985568208,1.8e-05,9e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,7,64,256,2,IMC,QConv2d_125543985225152,1.4e-05,7e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,256,2,IMC,QConv2d_125543989698320,1.3e-05,6e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,256,2,IMC,QConv2d_125543987721424,1.5e-05,8e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,256,2,IMC,QConv2d_125543986939664,1.4e-05,7e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,256,2,IMC,QConv2d_125543985567008,1.2e-05,6e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,7,64,256,2,IMC,QConv2d_125543985566672,1.2e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,256,2,IMC,QConv2d_125543987569696,1.4e-05,7e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,7,64,256,2,IMC,QConv2d_125543985566288,1.2e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,256,2,IMC,QConv2d_125543985566144,1.2e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,256,2,IMC,QConv2d_125543985565328,1e-05,5e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,7,64,256,2,IMC,QConv2d_125543985568592,1.2e-05,6e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,256,2,IMC,QConv2d_125543985566000,1.1e-05,6e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,7,64,256,2,IMC,QConv2d_125543985568784,1e-05,5e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,256,2,IMC,QConv2d_125543985568928,1.1e-05,5e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,256,2,IMC,QConv2d_125543985569408,1e-05,5e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,7,64,256,2,IMC,QConv2d_125543985569552,9e-06,4e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,256,2,IMC,QConv2d_125543985569024,9e-06,5e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,7,64,256,2,IMC,QConv2d_125543985569744,1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,256,2,IMC,QConv2d_125543985569888,1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,256,2,IMC,QLinear_125543985570176,9e-06,4e-06,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,22,64,128,2,IMC,QConv2d_138496219682320,1.8e-05,9e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,22,64,128,2,IMC,QConv2d_138496219494880,1.5e-05,8e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,128,2,IMC,QConv2d_138496219681600,1.3e-05,7e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,128,2,IMC,QConv2d_138496219681456,1.4e-05,7e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,128,2,IMC,QConv2d_138496219681264,1.5e-05,8e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,128,2,IMC,QConv2d_138496219680400,1.3e-05,6e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,22,64,128,2,IMC,QConv2d_138496219680016,1.1e-05,5e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,128,2,IMC,QConv2d_138496219681072,1.4e-05,7e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,22,64,128,2,IMC,QConv2d_138496219679728,0.000166,8.3e-05,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,128,2,IMC,QConv2d_138496219683136,1.3e-05,7e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,128,2,IMC,QConv2d_138496219683616,1.1e-05,6e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,22,64,128,2,IMC,QConv2d_138496219683760,1.3e-05,7e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,128,2,IMC,QConv2d_138496219683232,1.4e-05,7e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,22,64,128,2,IMC,QConv2d_138496219683952,1.1e-05,6e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,128,2,IMC,QConv2d_138496219684096,1.2e-05,6e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,128,2,IMC,QConv2d_138496219684576,1e-05,5e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,22,64,128,2,IMC,QConv2d_138496219684720,1.1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,128,2,IMC,QConv2d_138496219684192,1e-05,5e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,22,64,128,2,IMC,QConv2d_138496219684912,1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,128,2,IMC,QConv2d_138496219685056,9e-06,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,128,2,IMC,QLinear_138496219180128,9e-06,4e-06,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,22,64,256,1,RS,QConv2d_134659666696368,1e-06,1e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,22,64,256,1,RS,QConv2d_134659668581824,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,1,RS,QConv2d_134659668090352,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,1,RS,QConv2d_134659666492112,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,1,RS,QConv2d_134659666695312,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,1,RS,QConv2d_134659666694592,1e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,22,64,256,1,RS,QConv2d_134659666694448,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,256,1,RS,QConv2d_134659666695168,1e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,22,64,256,1,RS,QConv2d_134659666694112,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,256,1,RS,QConv2d_134659666693680,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,256,1,RS,QConv2d_134659666696848,2e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,22,64,256,1,RS,QConv2d_134659666696992,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,256,1,RS,QConv2d_134659666693584,2e-06,1e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,22,64,256,1,RS,QConv2d_134659666697184,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,256,1,RS,QConv2d_134659666697328,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,256,1,RS,QConv2d_134659666697712,1e-06,0.0,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,22,64,256,1,RS,QConv2d_134659666697856,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,256,1,RS,QConv2d_134659666697136,1e-06,1e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,22,64,256,1,RS,QConv2d_134659666698048,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,256,1,RS,QConv2d_134659666698192,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,256,1,RS,QLinear_134659666698480,1e-06,0.0,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,22,64,256,2,RS,QConv2d_123516051183264,1e-06,1e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,22,64,256,2,RS,QConv2d_123516052214016,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,2,RS,QConv2d_123516051183024,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,2,RS,QConv2d_123516051182256,3e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,2,RS,QConv2d_123516051182016,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,2,RS,QConv2d_123516051181008,1e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,22,64,256,2,RS,QConv2d_123516051180960,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,256,2,RS,QConv2d_123516051181776,1e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,22,64,256,2,RS,QConv2d_123516051180624,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,256,2,RS,QConv2d_123516051183600,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,256,2,RS,QConv2d_123516051184032,1e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,22,64,256,2,RS,QConv2d_123516051184176,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,256,2,RS,QConv2d_123516051183696,1e-06,0.0,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,22,64,256,2,RS,QConv2d_123516051184368,1e-06,0.0,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,256,2,RS,QConv2d_123516051184512,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,256,2,RS,QConv2d_123516051184944,1e-06,0.0,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,22,64,256,2,RS,QConv2d_123516051185088,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,256,2,RS,QConv2d_123516051184608,1e-06,0.0,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,22,64,256,2,RS,QConv2d_123516051185280,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,256,2,RS,QConv2d_123516051185424,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,256,2,RS,QLinear_123516051185664,1e-06,1e-06,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,7,64,128,1,WS,QConv2d_129116709476144,1e-06,1e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,7,64,128,1,WS,QConv2d_129116852597296,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,1,WS,QConv2d_129116709148224,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,1,WS,QConv2d_129116709476240,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,1,WS,QConv2d_129116709475376,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,1,WS,QConv2d_129116709474512,1e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,7,64,128,1,WS,QConv2d_129116709474176,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,128,1,WS,QConv2d_129116709475232,1e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,7,64,128,1,WS,QConv2d_129116709473840,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,128,1,WS,QConv2d_129116709473696,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,128,1,WS,QConv2d_129116709477248,1e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,7,64,128,1,WS,QConv2d_129116709477392,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,128,1,WS,QConv2d_129116709476864,1e-06,1e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,7,64,128,1,WS,QConv2d_129116709477584,1e-06,0.0,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,128,1,WS,QConv2d_129116709477728,2e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,128,1,WS,QConv2d_129116709478208,1e-06,0.0,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,7,64,128,1,WS,QConv2d_129116709478352,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,128,1,WS,QConv2d_129116709477824,1e-06,1e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,7,64,128,1,WS,QConv2d_129116709478496,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,128,1,WS,QConv2d_129116709478640,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,128,1,WS,QLinear_129116709478928,1e-06,0.0,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,7,64,128,1,IMC,QConv2d_140624052729280,3.1e-05,1.6e-05,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,7,64,128,1,IMC,QConv2d_140624054948672,1.6e-05,8e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,1,IMC,QConv2d_140624054107792,1.5e-05,8e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,1,IMC,QConv2d_140624052950736,1.5e-05,7e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,1,IMC,QConv2d_140624052950112,1.5e-05,7e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,1,IMC,QConv2d_140624052949248,1.2e-05,6e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,7,64,128,1,IMC,QConv2d_140624052949104,1.2e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,128,1,IMC,QConv2d_140624054951744,1.3e-05,6e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,7,64,128,1,IMC,QConv2d_140624052948816,1.2e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,128,1,IMC,QConv2d_140624052948432,1.3e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,128,1,IMC,QConv2d_140624052951696,9e-06,5e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,7,64,128,1,IMC,QConv2d_140624052951840,1.2e-05,6e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,128,1,IMC,QConv2d_140624052948192,1e-05,5e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,7,64,128,1,IMC,QConv2d_140624052952032,1.1e-05,5e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,128,1,IMC,QConv2d_140624052952176,1.1e-05,6e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,128,1,IMC,QConv2d_140624052952512,1e-05,5e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,7,64,128,1,IMC,QConv2d_140624052952752,9e-06,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,128,1,IMC,QConv2d_140624052952272,1.1e-05,6e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,7,64,128,1,IMC,QConv2d_140624052952944,1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,128,1,IMC,QConv2d_140624052953088,1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,128,1,IMC,QLinear_140624052953328,8e-06,4e-06,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,7,64,256,1,OS,QConv2d_127305790380160,2e-06,1e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,7,64,256,1,OS,QConv2d_127305792361088,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,256,1,OS,QConv2d_127305791508160,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,256,1,OS,QConv2d_127305790380112,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,256,1,OS,QConv2d_127305790378816,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,256,1,OS,QConv2d_127305790378336,1e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,7,64,256,1,OS,QConv2d_127305790377904,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
